wallet,total_transactions,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_deposit_volume,total_borrow_volume,total_repay_volume,account_age_days,avg_tx_interval,liquidation_ratio,repayment_ratio,borrow_utilization,asset_diversity,action_diversity,time_regularity,deposit_size_consistency,credit_score,activity_score,risk_score,reliability_score,sophistication_score
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1,1,0,0,0,0,1104830719169.5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,1,1,0,0,0,0,27190271959.200047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,31,7,9,11,4,0,1.769876223210484e+16,1.1714288223400794e+16,5997746658044513.0,67.80518518518518,2.260172839506173,0.0,0.512002653824348,0.6618704782728562,5,4,3.43850079894994,1.2676294650700397,542,90,178,134,140
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,2,1,1,0,0,0,53480038344.86023,5021408717.481429,0.0,0.0,0.0,0.0,0.0,0.09389313981230565,2,2,0.0,0.0,316,19,177,175,95
0x018bf5774c55789146bac375e052f826294ecb06,6,2,1,1,2,0,301646107148880.5,183941919018750.22,183416569631803.94,3.0127083333333333,0.6025416666666666,0.0,0.9971439387511624,0.6097937770765389,1,4,1.9899277931155823,0.2195875541530779,488,58,197,153,80
0x018d48fd560a59dab8b345917330a468f04cbc2b,2,2,0,0,0,0,188818000000010.84,0.0,0.0,6.2634375,6.2634375,0.0,0.0,0.0,2,1,0.0,0.9999999999998861,312,3,180,184,95
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,4,1,1,1,1,0,2390543153040004.5,696.6551029200014,696.6551029200014,0.0008101851851851852,0.0002700617283950617,0.0,1.0,2.9142126216549547e-13,2,4,0.08081220010079686,0.0,541,56,215,174,95
0x018e2339fe910022db81f0df861ff792d406cf3d,87,26,18,14,29,0,1.5007785315061342e+16,1270282058269843.5,271319.905617276,107.98861111111111,1.2556815245478037,0.0,2.1359028402465243e-10,0.08464153981434078,7,4,2.731967640812437,1.4830918763493361,495,110,177,138,170
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,141,80,22,17,22,0,5.90521315954037e+16,4.816017081324316e+16,4.403359030305382e+16,69.92236111111112,0.49944543650793655,0.0,0.9143154926465792,0.8155534696564907,5,4,2.8403595193850966,2.156831556926235,550,91,188,131,140
0x018fe0518c0a46855801280950fe0cc98ac96a77,1,1,0,0,0,0,0.09943187225064216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01905431efb225a63b873d8fa6f98b067df4a924,2,2,0,0,0,0,2.4667344432302047,0.0,0.0,6.117743055555556,6.117743055555556,0.0,0.0,0.0,1,1,0.0,0.9192710421015362,217,3,180,184,0
0x0191c087cbf29aa1103c1010c470743264a052b1,1,1,0,0,0,0,10016389465.626236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x019218cb876c7e22a903ca74c0b62ec90344920d,28,13,11,2,2,0,3708080333910555.0,2595907703614000.5,1110206837126250.1,43.83306712962963,1.6234469307270234,0.0,0.4276757742891358,0.700067816728325,3,4,4.548012636471584,0.8577363080802274,385,78,174,123,110
0x019271b315e55cd40d409ef21ede9c3b61646736,25,9,6,3,7,0,183025156359617.03,134977559543254.55,72372151156468.6,3.3999074074074076,0.1416628086419753,0.0,0.5361791352678621,0.7374809137058943,5,4,3.204159700779903,1.161035346119625,507,58,177,132,140
0x019287e476e382e9b733e089cb205b4dd255902a,1,1,0,0,0,0,53.43114767234561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x019315575492be540e0d56306948b3180fe39788,1,1,0,0,0,0,112930727218.28444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x0193960db1204a3c0882225576c92b95af25092e,1,1,0,0,0,0,1461030204909.5605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,3,1,1,1,0,0,835219176364549.4,72770266136700.05,71437802121314.2,4.669224537037037,2.3346122685185184,0.0,0.9816894442452252,0.08712714961053276,2,3,0.8242976939682153,0.0,518,40,212,172,95
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,2,1,0,0,1,0,133150844563084.44,0.0,0.0,0.000625,0.000625,0.0,0.0,0.0,1,2,0.0,0.0,304,19,180,175,80
0x0194d076503771b976a062c4cde310b13d3e9960,42,31,3,3,5,0,6.212365497298164e+17,190738.22022822505,176083.54667776712,98.04583333333333,2.3913617886178864,0.0,0.9231686573727956,3.0702993941869563e-13,6,4,2.4927956724106926,2.981519077781313,606,104,212,134,155
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,12,4,4,2,2,0,219484383206472.47,80.02925973094656,80.0070906690618,62.30945601851852,5.664496001683502,0.0,0.9997229880426322,3.646239361625185e-13,2,4,2.2772302398294433,1.7320508075682992,550,87,215,153,95
0x01952760a2f72cfa13b3557b6e015b40126961c0,53,22,5,2,24,0,5145778075981089.0,4199.3444491700675,4246.936534086696,16.86730324074074,0.3243712161680911,0.0,1.0113332177183119,8.160757007324737e-13,5,4,3.4682647823333896,2.4355090823475924,542,65,216,122,140
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,21,9,2,2,8,0,635467567305414.4,210.0608408524942,210.2906056523874,79.7397800925926,3.98698900462963,0.0,1.0010938012004558,3.305610729170952e-13,6,4,2.6595051322653886,1.3328752009622504,612,95,215,147,155
0x019565863a1d126ace10976692665a0d5e3b57da,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,10,8,2,0,0,0,19405034716730.055,5341683191319.45,0.0,66.91136574074073,7.434596193415637,0.0,0.0,0.27527305512698297,3,2,2.3516728316931976,1.0433908075929572,394,51,172,161,110
0x019712e01e25a3dee2e11dc8a8de84afb0015401,131,49,17,7,58,0,255052818303206.8,4160276791604.9023,302.69040166025525,118.73466435185185,0.9133435719373219,0.0,7.275727477341403e-11,0.01631143235068732,8,4,2.688204923615775,2.059225781309301,514,115,180,134,185
0x0197295055068f266f8654ef428a91239839c2d5,13,6,1,1,5,0,5176966831325120.0,2509825145475048.5,2504906276390735.5,7.721203703703703,0.6434336419753086,0.0,0.9980401546724554,0.48480610891467163,2,4,2.5192617897596006,2.236067977480702,490,60,201,134,95
0x01974549c9b9a30d47c548a16b120b1caa7b586c,1,1,0,0,0,0,1584867727056.3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,9,5,4,0,0,0,37834365363200.34,29.71392774539158,0.0,2.240127314814815,0.28001591435185186,0.0,0.0,7.85368737129469e-13,2,2,2.608754585525383,0.22912290903817653,340,20,180,145,95
0x01977c44632eefb5b2868e18c902584ccad574d7,112,2,0,0,110,0,70553.29212533652,0.0,0.0,62.438043981481485,0.5625049007340674,0.0,0.0,0.0,3,2,3.8855044452994676,0.9858708056364676,343,50,180,127,86
0x0197d7fafca118bc91f6854b9a2ceea94e676585,1,1,0,0,0,0,32913527606437.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x0198662302a3d7395714600e885d2ddf87c2f839,2,1,1,0,0,0,53439165876.23867,5387012689.136963,0.0,0.0,0.0,0.0,0.0,0.10080645161290323,1,2,0.0,0.0,301,19,177,175,80
0x019868709db6160b2db6276bdf163ac0d3b5324a,1,1,0,0,0,0,1387023763939.1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,1,1,0,0,0,0,1.7822300164579141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,1,1,0,0,0,0,1.0671024883769373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x0199a54ad38f4d55b3819517d3fea232ae33f673,41,14,8,7,10,2,5.4298044363347136e+17,3.435432005502572e+17,8.73679891221411e+16,109.91496527777778,2.7478741319444446,0.04878048780487805,0.2543144180475782,0.6326990310210132,5,5,2.3880172559957598,2.405061861847247,371,129,162,140,140
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,28,19,0,0,9,0,5200672335469468.0,0.0,0.0,25.032465277777778,0.9271283436213992,0.0,0.0,0.0,4,2,1.7162964427414098,2.5520454307832647,378,31,180,142,125
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,1,1,0,0,0,0,1.0867374267510588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,7,4,0,0,3,0,79452005636793.78,0.0,0.0,18.052002314814814,3.0086670524691357,0.0,0.0,0.0,3,2,0.9479096340730507,1.0885935866222165,383,28,180,165,110
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,44,12,6,9,17,0,8.843473963636176e+16,2287369039148743.0,1580337575802840.5,80.98016203703703,1.8832595822566751,0.0,0.6908975109635006,0.025865050867501443,8,4,1.7140493350134258,1.4678350901055632,636,96,204,151,185
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,3,2,0,0,1,0,2047834090000000.5,0.0,0.0,0.03909722222222222,0.01954861111111111,0.0,0.0,0.0,2,2,0.9372409704338419,0.9186124594693118,352,19,180,159,95
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,1,1,0,0,0,0,1.6773428543139348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x019c429038894a1656ae2e9399769662bb4899d0,2,1,1,0,0,0,15854237614.713926,0.0022509558575093108,0.0,0.0060879629629629626,0.0060879629629629626,0.0,0.0,1.4197818351229038e-13,2,2,0.0,0.0,319,19,180,175,95
0x019c829ea5392cedae3c91027c171420798ff9cf,2,1,1,0,0,0,36962536544.812744,4258356744.7940946,0.0,0.0,0.0,0.0,0.0,0.11520737327188939,1,2,0.0,0.0,300,19,177,175,80
0x019d10463c5c800b84d6527e112e131109611527,4,1,1,1,1,0,1.6494077766472028e+16,5711920000000009.0,5711920000000009.0,0.00030092592592592595,0.00010030864197530865,0.0,1.0,0.34630126527054383,2,4,1.4142133991946262,0.0,515,56,205,159,95
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,10,5,3,1,1,0,5398425551316612.0,3039.4348827351732,372.00953830428233,77.88011574074073,8.653346193415636,0.0,0.12239431100083734,5.630224690222673e-13,3,4,2.3539978363027663,1.6115006011515953,449,94,184,160,110
0x019dd1181011ab3207b948cf9d00c0a011d33c74,1,1,0,0,0,0,190497193432599.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x019e3d65ade821fded83b438cd1b8626208c48d3,10,6,4,0,0,0,38951957931959.61,1170.944855944143,0.0,20.30752314814815,2.25639146090535,0.0,0.0,3.006125797295024e-11,5,2,1.3521286966243773,1.415319598076515,405,29,180,156,140
0x019ea1afabcbd84d922043c4261052a583315d2c,143,54,60,24,4,1,4.000891941371781e+17,287442.17733201105,178720.74691429918,111.05922453703704,0.7821072150495566,0.006993006993006993,0.6217624308762008,7.184452405716714e-13,7,5,5.493902715163402,1.0614298106362892,560,130,201,109,170
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,10,2,2,1,2,3,3828728952721541.0,1885.4936574772844,238.55881336892182,65.86631944444444,7.318479938271604,0.3,0.12652326483458132,4.924594247229321e-13,3,5,1.784305845963292,0.9773959334648921,271,107,136,167,110
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,1,1,0,0,0,0,3061895851.757261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,2,2,0,0,0,0,1593376800.7112813,0.0,0.0,6.785243055555555,6.785243055555555,0.0,0.0,0.0,2,1,0.0,0.9999999999860797,314,3,180,185,95
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,1,1,0,0,0,0,1499.4116895000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,206,0,180,175,1
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,1,1,0,0,0,0,1192589775032.8687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,106,58,14,10,24,0,4.200693407214719e+16,1732150093769193.0,1733289078143156.0,73.55898148148148,0.7005617283950617,0.0,1.0006575552419275,0.0412348611492144,7,4,1.925110543311264,4.5147390211416605,603,93,214,126,170
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,7,1,1,0,5,0,99656591995225.72,30893548972908.76,0.0,55.954282407407405,9.3257137345679,0.0,0.0,0.3100000547318414,4,3,2.2356256208863274,0.0,434,65,171,174,125
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,1,1,0,0,0,0,1.0596125637582614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01a15c5109cb9935d9528c9348a2996559151c26,1,1,0,0,0,0,1.0912162421624185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01a1c554806b5754fc768fb6037631e3842dab5d,2,1,1,0,0,0,101368076629.60146,5068403831.480073,0.0,0.0011342592592592593,0.0011342592592592593,0.0,0.0,0.05,1,2,0.0,0.0,302,19,178,175,80
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,4,3,1,0,0,0,12310995814.12221,5159277717.855282,0.0,0.008287037037037037,0.0027623456790123457,0.0,0.0,0.419078829670055,3,2,0.8086869540000371,1.226430687566363,354,19,167,158,110
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,151,51,47,32,21,0,1.1057418120666048e+16,3679266449050649.5,3397504985816722.0,85.24159722222223,0.5682773148148148,0.0,0.9234191197795338,0.3327419121624956,5,4,2.0313480035404146,3.3420258088395656,574,99,203,132,140
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,3,1,0,0,2,0,499.8257474499965,0.0,0.0,0.5569097222222222,0.2784548611111111,0.0,0.0,0.0,2,2,0.9766402726281089,0.0,279,19,180,165,15
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,50,19,15,4,12,0,6082059799805068.0,2316295330166965.0,2355202879004128.0,40.32222222222222,0.8229024943310658,0.0,1.0167973178249072,0.3808406044020157,6,4,4.949698778137547,1.0696076185914711,551,76,204,115,155
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,1,1,0,0,0,0,215654816678.80045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,7,2,1,2,2,0,1.4119010116196558e+16,1.0085007225854684e+16,1.0056004548296598e+16,32.817083333333336,5.46951388888889,0.0,0.9971241788023977,0.7142857142857143,1,4,2.2351633282099517,0.42857142857142855,507,72,194,161,80
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,4,2,1,1,0,0,96314135652269.83,7913036714997.313,7913881694737.29,0.0029861111111111113,0.0009953703703703704,0.0,1.0001067832452206,0.08215862252625457,2,3,0.5275875761032004,0.6726764143684915,510,38,213,165,95
0x01a4f75344f665629c714f6623b784509159d4bc,13,5,2,1,5,0,601291275449355.6,230.0298570801867,230.0302188620041,0.6767013888888889,0.05639178240740741,0.0,1.000001572760258,3.8255977838408066e-13,3,4,2.6397100680632595,1.9999999999953273,515,57,215,133,110
0x01a580e1370e798c48abda6b2f605035f2127d5c,253,90,51,70,42,0,3.647583895555436e+16,9828993797740588.0,3785718352845797.0,80.11113425925926,0.31790132642563196,0.0,0.3851582807709196,0.2694658732789442,8,4,4.005182539140906,3.020783793163978,479,97,185,112,185
0x01a71e7b07cbe684439eb0570a93055af7c15b57,2,1,1,0,0,0,25857034228.480007,4753131292.000001,0.0,0.0,0.0,0.0,0.0,0.1838235294117647,1,2,0.0,0.0,298,19,174,175,80
0x01a762e99a74132ff61cebd92262fc54463320e5,124,79,5,7,33,0,2235124176577877.8,3712.9833919648904,2263.4331412267557,46.39976851851852,0.37723389039445954,0.0,0.6095995867164273,1.6611978121276968e-12,6,4,1.2869150783178256,7.013582689514253,552,80,201,116,155
0x01a7749f10af218e842eaa97ef66b06870f9002a,4,0,0,0,4,0,0.0,0.0,0.0,76.47271990740741,25.49090663580247,0.0,0.0,0.0,2,1,1.0099593519013472,0.0,360,37,180,228,15
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,1,1,0,0,0,0,1.023694675656391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,2,1,0,0,1,0,10150568939907.717,0.0,0.0,29.99534722222222,29.99534722222222,0.0,0.0,0.0,2,2,0.0,0.0,408,33,180,250,95
0x01a97118d81e6ccd319a27dbfad2b601774399d2,2,1,1,0,0,0,690217796117.5754,309407977569.9476,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.44827586206896547,1,2,0.0,0.0,290,19,167,175,80
0x01a9766c63c57694307eb20b75796a252d549819,2,2,0,0,0,0,1.0249644364235437,0.0,0.0,11.581469907407408,11.581469907407408,0.0,0.0,0.0,1,1,0.0,0.9806813670154928,233,6,180,198,0
0x01aa226e0895cfc97fee2121222dd005160ea9c2,1,1,0,0,0,0,1032336915460.6006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,120,60,27,9,24,0,5.022393731583796e+17,2.1222101943560212e+16,210157.4164392132,106.93616898148149,0.8986232687519453,0.0,9.902761611367383e-12,0.04225495466455174,5,4,2.3743272216682376,2.5379953177168133,462,109,179,134,140
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,1,1,0,0,0,0,103.51084728680641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01aafa85d27eda7cc530132827ba834c269a7cbd,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01ab50c379aa098a199feda4c5a51d623ffcd764,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01ac60352b386d551222c877925f524d43725149,5,0,0,0,5,0,0.0,0.0,0.0,0.005208333333333333,0.0013020833333333333,0.0,0.0,0.0,2,1,1.0463528570819587,0.0,258,0,180,163,15
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,2,1,0,0,1,0,1047.4705501763906,0.0,0.0,0.005925925925925926,0.005925925925925926,0.0,0.0,0.0,1,2,0.0,0.0,225,19,180,175,1
0x01adf60f3a3455f78cd196763c1203c8fde2c039,1,1,0,0,0,0,1583457719103.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,18,1,3,6,8,0,2.1377470886634816e+16,6.159362574404021e+16,1.0133370338420725e+17,29.03769675925926,1.7080998093681916,0.0,1.6451978944267993,2.8812400714131488,7,4,3.9932737306553214,0.0,553,71,178,135,170
0x01af4808da010aad7b2c977f51508a1402c8cbbc,114,57,20,15,22,0,8.930116987365043e+16,9.903222284916763e+16,9.560817958789091e+16,16.406770833333333,0.1451926622418879,0.0,0.9654249580311678,1.1089689305222472,5,4,2.8729077624285444,2.637326557576027,512,65,181,126,140
0x01af60b03e2b9cbf947568552462f9182b959db0,24,12,10,1,1,0,74289.56726612024,59101.33869004934,7732.826995846315,23.13658564814815,1.0059385064412238,0.0,0.13084013268126293,0.7955536808867981,1,4,3.601310545827068,0.6672714417812602,321,68,161,133,59
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,1,1,0,0,0,0,2.941419799641635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01b037084eba7e4519dbfc9ba026ae696746e033,2,2,0,0,0,0,126741231281112.02,0.0,0.0,22.556898148148147,22.556898148148147,0.0,0.0,0.0,2,1,0.0,0.9426978402656201,361,11,180,225,95
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,1,1,0,0,0,0,1075087714635.3258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x01b06d543b68067f7d78427d651b1190c10e0456,4,1,1,1,1,0,1445164775628663.2,711784337664001.8,711784337664001.8,0.0009722222222222222,0.00032407407407407406,0.0,1.0,0.49252815296052826,2,4,0.2542161397787405,0.0,524,56,200,172,95
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,1,1,0,0,0,0,8.642155726292692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01b0ea8755979c2030d642b74c5dcbde220351df,1,1,0,0,0,0,1.0347567255605388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,1,1,0,0,0,0,1.1057238603005672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01b19a62cba8bbc553b0137257f72371c826c403,12,4,2,3,3,0,317927513452327.1,197536488073677.75,197376370079672.88,62.6019212962963,5.691083754208754,0.0,0.9991894257331073,0.621325552886753,2,4,3.161311087598164,0.8167571221117311,527,87,197,149,95
0x01b27aeaa3b67577609538155d637b08f0779069,23,3,6,5,9,0,9867.260862876117,3123559887451326.5,965442744626458.0,7.9115625,0.3596164772727273,0.0,0.3090841153726726,316557951680.7128,5,4,2.2515162144438636,1.004942041673808,303,60,131,144,68
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,2,2,0,0,0,0,2.259609878203447,0.0,0.0,5.458148148148148,5.458148148148148,0.0,0.0,0.0,1,1,0.0,0.023492483605480542,221,3,180,188,0
0x01b344118ff55134f042bb19ca4a77cd3212dc19,1,1,0,0,0,0,0.01302340248108152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,77,32,19,16,10,0,5.2706925081088e+17,9963496645323998.0,1.0029306747882622e+16,58.365069444444444,0.7679614400584795,0.0,1.0066051211639149,0.018903581702016312,8,4,1.5145903927044322,2.024090605791253,632,85,215,147,185
0x01b3bd82da83c842d8220c8fef9358abeffd537e,4,1,1,1,1,0,7460456063991516.0,704850450892892.5,704850450892892.5,0.0021759259259259258,0.0007253086419753086,0.0,1.0,0.09447819876520809,2,4,0.3278943566276952,0.0,535,56,212,171,95
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,87,39,20,12,16,0,2774050226396394.0,421225967985801.4,87268.12308241805,101.1629050925926,1.1763128499138673,0.0,2.0717650314797228e-10,0.1518451122397273,5,4,7.055711340595512,2.8564881618730515,403,106,175,81,140
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,2,1,1,0,0,0,15854237614.713926,0.0022509558575093108,0.0,0.0060416666666666665,0.0060416666666666665,0.0,0.0,1.4197818351229038e-13,2,2,0.0,0.0,319,19,180,175,95
0x01b45138c79d97335df9fef8c3a325eaa764d29c,2,2,0,0,0,0,1.0594593118780764,0.0,0.0,10.890034722222222,10.890034722222222,0.0,0.0,0.0,1,1,0.0,0.9625642125770875,231,5,180,196,0
0x01b457774fee6105593031a3eb023a873c450c4a,1,1,0,0,0,0,1673553379187.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,285,0,180,175,80
0x01b572c14af90297b04955659cf86aec87dad0b2,4,1,1,1,1,0,1261268119112402.2,299722041360000.56,299722041360000.56,0.0003935185185185185,0.00013117283950617284,0.0,1.0,0.23763546926955173,2,4,1.4142134375895563,0.0,519,56,208,159,95
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,4,4,0,0,0,0,126136070305703.5,0.0,0.0,2.1819444444444445,0.7273148148148149,0.0,0.0,0.0,2,1,1.369948716745564,1.72969670274254,327,1,180,150,95
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,163,33,43,29,58,0,4565588163498139.0,9965491139123994.0,4080885677318132.0,81.22826388888889,0.501409036351166,0.0,0.4095017114908456,2.182739831594549,7,4,2.208980344767386,3.356803071902946,431,97,134,130,170
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,2,0,0,0,2,0,0.0,0.0,0.0,10.980243055555556,10.980243055555556,0.0,0.0,0.0,1,1,0.0,0.0,238,5,180,202,0
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,1,1,0,0,0,0,1.133773885592655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01b7b1df70e1b455e1086aef7488f1131183107b,7,5,0,0,2,0,501.7594747713071,0.0,0.0,3.5837037037037036,0.5972839506172839,0.0,0.0,0.0,1,2,0.6427316674946875,0.49683432431900143,267,21,180,166,0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,2,1,1,0,0,0,111918143764737.16,33575443129421.15,0.0,0.003425925925925926,0.003425925925925926,0.0,0.0,0.3,1,2,0.0,0.0,295,19,171,175,80
0x01b84c86f45b3961296286d8ef8ec49709606b36,1,1,0,0,0,0,1.0247378304881805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,205,0,180,175,0
0x01b8674543a3480a6a4c44014d226b27db2d65db,2,1,1,0,0,0,34585645963041.996,4996078385872.3545,0.0,0.0038194444444444443,0.0038194444444444443,0.0,0.0,0.14445525728249034,2,2,0.0,0.0,314,19,176,175,95
0x01b8884b83882069d08c86b053bb1027d04dce96,4,1,1,1,1,0,1922278474293291.5,702.8204814550465,702.8204814550465,0.000787037037037037,0.0002623456790123457,0.0,1.0,3.656184527132221e-13,2,4,0.04159451470533303,0.0,541,56,215,175,95
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,4,1,1,1,1,0,102663548404796.6,28646330921207.86,28646330921207.86,0.0011342592592592593,0.0003780864197530864,0.0,1.0,0.2790311787028536,2,4,0.5056943393507393,0.0,527,56,207,169,95
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,5,3,0,0,2,0,4397664452002.5117,0.0,0.0,20.558368055555555,5.139592013888889,0.0,0.0,0.0,3,2,1.4573059693247779,1.4142135621245542,381,29,180,163,110
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,180,110,1,65,4,0,3.500550865365273e+16,8009.301294698319,4212.803055995942,98.07940972222222,0.5479296632526381,0.0,0.525988834854367,2.2880116880868606e-13,5,4,1.00332344713313,5.984832963125471,570,105,199,126,140
